Burg Altleiningen,Burgstraße,Altleiningen,1100!um 1100/20,"um 1100/20 gegründete Spornanlage, nach Zerstörung im Bauernkrieg seit 1532 schlossartiger Wiederaufbau; im Südwesten staufische Buckelquadermauer, wohl Rest des Bergfrieds, 13. Jahrhundert, am dreigeschossigen Nordflügel Mauersubstanz des 16. und 17. Jahrhunderts; landschaftsprägend",//commons.wikimedia.org/wiki/Category:Burg_Altleiningen,49.511434,8.08245
Fassade,"Langgasse, an Nr. 72",Haßloch,1675!spätes 17. oder 18. Jahrhundert,"Traufseitig reiche Fachwerkfassade, spätes 17. oder 18. Jahrhundert",,49.363157,8.255488
Christuskirche,Langgasse 76,Haßloch,1300!ab dem 14. Jahrhundert,"Protestantische Christuskirche; ehemalige reformierte Pfarrkirche; Saalbau, bezeichnet 1752, Turm, bezeichnet 1700, auf Geschoss des 14. Jahrhunderts, neuromanisches Glockengeschoss und Toranlage, bezeichnet 1902, Arch. J. Brunner, Ludwigshafen",,49.363007,8.255912
Hakenhof,Langgasse 87,Haßloch,1700!18. Jahrhundert,"Hakenhof; Krüppelwalmdachbau, teilweise Fachwerk, 18. Jahrhundert, Stall, teilweise Fachwerk, 1860, Bruchsteinscheune; Holzschuppen und Schweinestall 1918/19",,49.363304,8.257028
Wohnhaus,Langgasse 89,Haßloch,1886,"Villenartiges späthistoristisches Wohnhaus auf unregelmäßigem Grundriss, 1886",,49.363273,8.257237
Toranlage,"Langgasse, an Nr. 94",Haßloch,1722,"Toranlage, bezeichnet 1722",,49.363018,8.257828
Reformiertes Schulhaus,Langgasse 101,Haßloch,1774,"Ehemaliges reformiertes Schulhaus; eingeschossiger Putzbau mit wuchtigem Mansardwalmdach, bezeichnet 1774",,49.36321,8.258503
Diakonissenhaus,Langgasse 109,Haßloch,1902,"Protestantisches Diakonissenhaus; Krüppelwalmdachbau, bezeichnet 1902, im Kern älter; straßenbildprägend",,49.363245,8.259243
Hakenhof,Langgasse 111,Haßloch,1767,"Hakenhof; eineinhalbgeschossiges Wohnhaus, teilweise massiv, bezeichnet 1767, Wirtschaftsgebäude, teilweise Fachwerk",,49.363064,8.259408
Wohnhaus,Langgasse 119,Haßloch,1500!16. oder frühes 17. Jahrhundert,"Im 18. Jahrhundert überformtes, 1946 im Erdgeschoss erneuertes Wohnhaus, teilweise Fachwerk, wohl 16. oder frühes 17. Jahrhundert",,49.363328,8.260128
Toranlage,"Langgasse, an Nr. 126",Haßloch,1754,"Toranlage, bezeichnet 1754",,49.363227,8.260799
Gasthof „Zum Weißen Ross“,Langgasse 134/136,Haßloch,1700!18. Jahrhundert,"Ehemaliger Gasthof „Zum Weißen Ross“; Dreiseithof, 18. Jahrhundert; zwei großvolumige Wohnhäuser, Krüppelwalmdachbauten, teilweise Fachwerk, Nr. 136 bezeichnet 1762, Nr. 134 bezeichnet 1765, zwei Torfahrten, Wirtschaftsgebäude mit Fachwerkaufbauten, Gartenpavillon um 1900; straßenbildprägend",,49.363318,8.261641
Gasthof „Zum Schwanen“,Langgasse 138,Haßloch,1773,"Ehemaliger Gasthof „Zum Schwanen“; Krüppelwalmdachbau, teilweise Fachwerk, ehemals bezeichnet 1773, bauzeitlicher Ausleger, Schmiedeeisen",,49.363346,8.262076
Wohnhaus,Langgasse 139,Haßloch,1700!erste Hälfte des 18. Jahrhunderts,"Barocker Krüppelwalmdachbau, teilweise Zierfachwerk, erste Hälfte des 18. Jahrhunderts; straßenbildprägend",,49.36351,8.261829
Dreiseithof,Langgasse 141,Haßloch,1700!18. und 19. Jahrhundert,"Dreiseithof, 18. und 19. Jahrhundert; Krüppelwalmdachbau, teilweise Fachwerk, bezeichnet 1749, Vorbehalt (unvollendet), Mitte des 19. Jahrhunderts; im Laufe des 19. Jahrhunderts ausgebaute Wirtschaftsgebäude, Scheune bezeichnet 1868",,49.363549,8.262124
Protestantisches Pfarrhaus,Langgasse 141a,Haßloch,1907,"Protestantisches Pfarrhaus; sandsteingegliederter Putzbau in barockisierendem Heimatstil, 1907, Architekt Michael Miller, Kaiserslautern",,49.363559,8.262354
Hakenhof,Langgasse 142,Haßloch,1700!18. Jahrhundert,"Hakenhof, 18. Jahrhundert; Krüppelwalmdachbau, teilweise Fachwerk, Toranlage bezeichnet 1784",,49.363372,8.262402
Hakenhof,Langgasse 147,Haßloch,1824,"Hakenhof; Fachwerkwohnhaus, teilweise massiv, Krüppelwalmdach, 1824; straßenbildprägend mit Nr. 149",,49.363614,8.262997
Hakenhof,Langgasse 149,Haßloch,1824,"Hakenhof; Fachwerkwohnhaus, teilweise massiv, Krüppelwalmdach, wohl von 1824; straßenbildprägend mit Nr. 147",,49.363628,8.263131
Doppelanwesen,Langgasse 156/158,Haßloch,1828,"Doppelanwesen, zwei spiegelsymmetrische Dreiseithöfe; zwei Wohnhäuser, Krüppelwalmdachbauten, teilweise Fachwerk, Nr. 158 bezeichnet 1828, Scheune 1889, Nr. 156 bezeichnet 1834, Nebengebäude aus dem 18. Jahrhundert",,49.36355,8.263684
Fassade,Langgasse 167,Haßloch,1900!Anfang des 20. Jahrhunderts,"historisierende Fassade mit Tripelarkade des Saals der Herrnhuter Brüdergemeine, Anfang des 20. Jahrhunderts",,49.363948,8.264547
Wohnhaus,Ohliggasse 5,Haßloch,1700!18. Jahrhundert,"Stattliches Fachwerkwohnhaus, teilweise massiv, 18. Jahrhundert",,49.363043,8.250185
Wohnhaus,Ohliggasse 13,Haßloch,1700!18. Jahrhundert,"Eineinhalbgeschossiges Wohnhaus, teilweise barockes Fachwerk, 18. Jahrhundert",,49.36264,8.25044
Fassade,Pfarrgasse 1/2,Haßloch,1738,"Fachwerkfassade, bezeichnet 1738; straßenbildprägend",,49.362214,8.262183
Hakenhof,Pfarrgasse 11,Haßloch,1700!18. Jahrhundert,"Hakenhof; Krüppelwalmdachbau, Fachwerk, 18. Jahrhundert, Fachwerkstall; Scheune mit Stall und Keller, Sandstein, 19. Jahrhundert",,49.3625,8.26325
Wohnhaus,Pfarrgasse 20,Haßloch,1800!frühes 19. Jahrhundert,"Wohnhaus, teilweise Fachwerk, wohl frühes 19. Jahrhundert, stattliche Toranlage; straßenbildprägend mit Nr. 22",,49.362477,8.264301
Wohnhaus,Pfarrgasse 22,Haßloch,1709,"Barockes Fachwerkwohnhaus, teilweise massiv, bezeichnet 1709",,49.36247,8.264569
Ausstattungsstücke der St.-Gallus-Kirche,"Rösselgasse, in Nr. 4",Haßloch,,"Katholische Pfarrkirche; im Neubau Ausstattungsstücke des barocken Vorgängers: Pfarrergrabplatte, bezeichnet 1410; Madonna und Pietà, 18. Jahrhundert",,49.362455,8.261394
"Altes Rathaus, Musikschule",Rösselgasse 5,Haßloch,1784,"Stattlicher spätbarocker Walmdachbau mit zwiebelhaubenbekröntem Dachreiter, bezeichnet 1784, Sandsteintafel von 1616",,49.362535,8.262371
Lutherkirche,Schillerstraße 1,Haßloch,1729!1729/30,"Protestantische Kirche; ehemalige lutherische Pfarrkirche; barocker Saalbau, 1729/30; an der Gillergasse klassizistisches Grabmal, um 1816; vor der Kirche Kriegerdenkmal 1914/18, neuklassizistisch, von J. W. Steger, Neustadt an der Weinstraße",,49.361945,8.26148
St.-Joseph-Haus,Schillerstraße 2,Haßloch,1897,"Neubarocker Walmdachbau mit zweifarbiger Backsteinfassade, 1897, Nischenfigur des hl. Joseph; straßenbildprägend",,49.362291,8.261035
St.-Ulrich-Kirche,St.-Ulrich-Straße 15,Haßloch,1958!1958/59,"Katholische Pfarrkirche; stattlicher betongegliederter Ziegelbau mit Putzflächen auf trapezförmigem Grundriss, 1958/59, Architekt Wilhelm Schulte II., Speyer; ortsbildprägend",,49.358409,8.248209
Fronmühle,am Speyerbach südlich von Haßloch an der Straße nach Geinsheim,Haßloch,1867!ab 1867,"Ehemalige Kameral-Frohnde-Mühle; ursprünglich unregelmäßiger Vierseithof, Ausbau in der zweiten Hälfte des 19. Jahrhunderts; Backstein-Wohnhaus, bezeichnet 1883, gleichzeitig zweieinhalbgeschossiger Mühlenbau, Backstein-Scheune 1867, 1881 und 1925 ergänzt",,49.325763,8.247149
Kilometerstein,"an der Straße nach Speyer, beim Holiday Park",Haßloch,1833,"Kilometerstein, Kegelstumpf, 1833 als Stundensäule aufgestellt, 1872 umgearbeitet",,49.319116,8.300654
Jugendhof,südöstlich außerhalb des Ortes an der Straße nach Iggelheim,Haßloch,1850,"Evangelisches Rettungshaus; Hauptfassade des langgestreckten Putzbaus, linker Flügel spätklassizistisch, 1850, rechter Flügel und Giebelrisalit 1906",,49.357682,8.275165
Neumühle,südöstlich von Haßloch am Rehbach,Haßloch,1800!19. Jahrhundert,"Vierseithof, 19. Jahrhundert; spätklassizistisches Wohnhaus und Stallungen, 1871, klassizistisches Hoftor, bezeichnet 1830, Ökonomien, teilweise Fachwerk, wohl 1830, Mühlenbau nach Bränden 1893 und 1936 erneuert",,49.349822,8.268022
Obermühle,südwestlich von Haßloch am Rehbach,Haßloch,1809,"Hofanlage; spätbarocker Krüppelwalmdachbau, teilweise Fachwerk (verputzt), bezeichnet 1809, dreigeschossiger Mühlenbau, Aufstockung im 19. Jahrhundert, klassizistisches Hoftor, bezeichnet 1805, ehemalige Scheune, 1870 mit älteren Teilen",,49.349904,8.237169
Pfalzmühle,"westlich von Haßloch am Rehbach, südlich der Straße nach Neustadt",Haßloch,1840,"Vierseithof mit Bruchsteinbauten; spätklassizistisches Wohnhaus, bezeichnet 1840, Toranlage bezeichnet 1842, Scheune und Stallungen, bezeichnet 1840",,49.359843,8.218954
Sägmühle,südlich von Haßloch am Rehbach,Haßloch,1597!ab 1597,"Sägmühle (Rödtmühle); stattlicher Vierseithof, 18. und 19. Jahrhundert mit älteren Resten; Wohnhaus bezeichnet 1597, 1889 erneuert, Mühlenbau, 1889 und 1913 erneuert, Toranlage bezeichnet 1765, Wirtschaftsgebäude, teilweise Fachwerk, 18. Jahrhundert, Scheune bezeichnet 1777, 1860 erweitert; im Hof Sandsteinpfeiler, bezeichnet 1587",,49.346736,8.255142
Volutenstein,"Gillergasse, an Nr. 16",Haßloch,,"Volutenstein, bezeichnet 1728; Gebäude ist abgerissen (Stand 2012), jetzt verläuft dort die Marianne-Wittmann-Straße",,49.360719,8.262282
Hoftor,"Hauptstraße, zu Nr. 7",Herxheim am Berg,1594,"Hoftor, Renaissancebogen, bezeichnet 1594; im Hof Portalsturz, bezeichnet 1602; an der Hausrückwand Wangen einer spätbarocken Sitzbank",Kein Bild vorhanden,49.509445,8.180316
Hofanlage,Hauptstraße 20,Herxheim am Berg,1752,"repräsentativer spätbarocker Torhausbau, bezeichnet 1752, Wirtschaftsgebäude bezeichnet 1759",Kein Bild vorhanden,49.509146,8.180978
Hofanlage,Hauptstraße 25,Herxheim am Berg,1800!erste Hälfte des 19. Jahrhunderts,"kleine Hofanlage; Krüppelwalmdachbau der ersten Hälfte des 19. Jahrhunderts, Hoftor bezeichnet 1569 (?) oder 1599 (?)",Kein Bild vorhanden,49.509101,8.181386
Schulhaus und Lehrerwohnung,Hauptstraße 34/36,Herxheim am Berg,,"Schulhaus und Lehrerwohnung; barocke Baugruppe, Umbau 1852; Wohnhaus mit Mansarddach, Spritzenhaus, in der ehemaligen Ökonomie Schulsaal",Kein Bild vorhanden,49.508376,8.181845
zwei Hoftorpfeiler,"Hauptstraße, an Nr. 35",Herxheim am Berg,1500!16. oder frühes 17. Jahrhundert,"zwei Hoftorpfeiler, 16. oder frühes 17. Jahrhundert",Kein Bild vorhanden,49.508637,8.181941
Protestantisches Pfarrhaus,Hauptstraße 38,Herxheim am Berg,1750!späteres 18. Jahrhundert,"herrschaftlicher Mansardwalmdachbau, wohl späteres 18. Jahrhundert; mit Nr. 40 ortsbildprägend",Kein Bild vorhanden,49.508217,8.181963
Lehenshof der Grafen von Leiningen,Hauptstraße 40,Herxheim am Berg,1775!spätes 18. oder frühes 19. Jahrhundert,"Lehenshof der Grafen von Leiningen; spätbarocker Mansarddachbau, spätes 18. oder frühes 19. Jahrhundert, im Kern wohl älter; Wachhäuschen 18. Jahrhundert; Wingert; ortsbildprägend",Kein Bild vorhanden,49.50799,8.182808
Kriegerdenkmal,"Hauptstraße, Hinter den Mauern",Herxheim am Berg,1932,"Kriegerdenkmal; drei Soldaten vor Mauerecke, 1932, Erweiterung 1957",Kein Bild vorhanden,49.509508,8.180181
Protestantische Pfarrkirche mit altem Friedhof,Pfaffenhof 3,Herxheim am Berg,,"romanischer Chorturm, gotisch überformt; barocker Saalbau, bezeichnet 1729 und 1935 (renoviert) mit mittelalterlicher Substanz; landschaftsbildprägend; Kriegerdenkmäler 1870/71 und 1914/18; barocker und spätklassizistischer Grabstein; umfriedeter ehemaliger Friedhof",Kein Bild vorhanden,49.509696,8.181996
Pfaffenhof,Pfaffenhof 5/7,Herxheim am Berg,1700!18. oder 19. Jahrhundert,"Teil des sogenannten Pfaffenhofs; zwei Wohnhäuser mit durchlaufendem Gewölbekeller, 18. oder 19. Jahrhundert, klassizistische Torpfeiler",Kein Bild vorhanden,49.509576,8.180942
Brunnen,"Pfaffenhof, gegenüber Nr. 12",Herxheim am Berg,1800!19. Jahrhundert,"Brunnen, Sandsteintrog, eiserner Pumpenstock, 19. Jahrhundert",Kein Bild vorhanden,49.509752,8.180696
Rundbogentor,"Pfaffenhof, bei Nr. 15",Herxheim am Berg,,barockes Rundbogentor mit angrenzendem Spitzhäuschen,Kein Bild vorhanden,49.50997,8.180232
Hakenhof,Speyerer Straße 7,Herxheim am Berg,1755,"spätbarocker Hakenhof, bezeichnet 1755; Walmdachbau, teilweise Fachwerk, verputzt",Kein Bild vorhanden,49.508272,8.181105
Kellermikwe,"Speyerer Straße, in Nr. 17",Herxheim am Berg,Kellermikwe,"ehemalige Kellermikwe, Kellermikwe",Kein Bild vorhanden,49.508872,8.181248
Hakenhof,Speyerer Straße 18,Herxheim am Berg,1800!Anfang des 19. Jahrhunderts,"Hakenhof; Krüppelwalmdachbau, Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.509025,8.181275
Winzergenossenschaft,Weinstraße 1,Herxheim am Berg,1838!1838/39,"Winzergenossenschaft, Keller und Kelterhaus, blockhafter Walmdachbau, 1838/39, später erweitert; ortsbildprägend",Kein Bild vorhanden,49.507741,8.178982
Spolie,"Weinstraße, an Nr. 22",Herxheim am Berg,1717,"Spolie, ehemaliger Scheitelstein, bezeichnet 1717",Kein Bild vorhanden,49.509423,8.17962
Wappenrelief,"Weinstraße, an Nr. 24",Herxheim am Berg,,"Wappenrelief, Doppelwappen der Familie von Reineck (?)",,49.50981,8.179687
Denkmalzone Alter jüdischer Friedhof,Bahnhofstraße,Hettenleidelheim,1700!erste Hälfte des 18. Jahrhunderts,"jüdischer Friedhof in der ersten Hälfte des 18. Jahrhunderts angelegt, bis 1864 belegt; vier Grabsteine 1776 und 1777; Gedenkstein 1968 von Theo Rörig, seit 1965 zusammen mit dem Kriegerhain Parkanlage",//commons.wikimedia.org/wiki/Category:Alter_j%C3%BCdischer_Friedhof_Hettenleidelheim,49.53804,8.075239
Denkmalzone Neuer jüdischer Friedhof,"östlich des Ortes, nördlich der L 453; Flur Auf der Halde",Hettenleidelheim,1864,"1864 angelegt, mit Resten der alten Umfassungsmauer; 128 Grabsteine, 1865 bis 20. Jahrhundert",//commons.wikimedia.org/wiki/Category:Neuer_j%C3%BCdischer_Friedhof_Hettenleidelheim,49.537996,8.090199
Protestantische Kirche,Am Kreuzweg 9,Hettenleidelheim,1952,"Zentralbau in barockisierendem Heimatstil, 1952, Architekt Hansgeorg Fiebiger",Kein Bild vorhanden,49.535723,8.075375
Wohnhaus,Bahnhofstraße 3,Hettenleidelheim,1915,"anspruchsvoller dreiteiliger Walmdachbau, neuklassizistische Motive, 1915",Kein Bild vorhanden,49.53767,8.07489
Gasthaus „Zum Kriegerhain“,Bahnhofstraße 31,Hettenleidelheim,1890,"ehemaliges Gasthaus „Zum Kriegerhain“; gründerzeitlicher Bruchsteinbau mit Krüppelwalmdach, 1890",Kein Bild vorhanden,49.538522,8.074372
Kriegerhain,"Bahnhofstraße, gegenüber Nr. 31",Hettenleidelheim,1915,"Kriegerhain, 1915 angelegt, in der Umfassungsmauer barocke Grabplatten und -kreuze, ehemaliges Friedhofskreuz (?), bezeichnet 1823; Kriegerdenkmäler: 1870/71 bekrönter Obelisk, 1914/18 Christusrelief, Soldat, bezeichnet 1929, 1939/45 von Kreuzen umfasster Quader von Theo Rörig (die Anzahl der Kreuze entspricht der Zahl der Gefallenen der Gemeinde im Zweiten Weltkrieg)",Kein Bild vorhanden,49.538524,8.07465
Bürogebäude und Wohnhaus,Fabrikstraße 2,Hettenleidelheim,1919,"Bürogebäude und Beamtenwohnhaus der Pfälzischen Tonwerke Hagenburger Schwalb Cie.; repräsentativer Walmdachbau in klassizisierendem Heimatstil, 1919; barockisierende Autohalle mit Wohnung, 1924",Kein Bild vorhanden,49.54153,8.077791
Bahnhof,Fabrikstraße 56,Hettenleidelheim,1894,"Bahnhof; zweieinhalbgeschossiger späthistoristischer Sandsteinquaderbau mit eingeschossiger Packhalle, 1894, Architekten Carl Jakob von Laval und Hermann Kaerner",Kein Bild vorhanden,49.54108,8.076056
Friedhof,Friedhofstraße,Hettenleidelheim,1856,"1856 angelegt; Friedhofskreuz, bezeichnet 1856; in der Leichenhalle ehemaliges Wegekreuz, barocker Korpus; zinnenbekrönte gusseiserne Gedenkstele des Krankenunterstützungsvereins, bezeichnet 1863 und 1869; Grabmäler: Familien Hagenburger/Hermann/Muschi/Schwalb, ab 1865; Familie A. Schwalb, ab 1890, offenes Tempelchen, frühes 20. Jahrhundert; Familie N. Herrmann († 1922)",Kein Bild vorhanden,49.535723,8.069756
Katholische Pfarrkirche St. Peter und St. Hubertus,Hauptstraße 15,Hettenleidelheim,1720!1720–24,"barocker Saalbau, 1720–24, neuromanische Osterweiterung 1897-1901, Architekt Wilhelm Schulte I., Neustadt, Westturm um 1952; in der Nordseite barocke Grabkreuze und -steine, 18. Jahrhundert; nordwestlich Lourdesgrotte, Anfang des 20. Jahrhunderts",Kein Bild vorhanden,49.534269,8.067176
Katholisches Pfarrhaus,Hauptstraße 18,Hettenleidelheim,1911,"villenartiger Putzbau, Landhausstilmotive, Reformarchitektur, 1911",Kein Bild vorhanden,49.534036,8.067207
Luitpoldschule,Hauptstraße 27,Hettenleidelheim,1908,"mehrteiliger Mansarddachbau, bezeichnet 1908, auf Grundlage der Entwürfe von Albert Friedrich Speer, Mannheim",Kein Bild vorhanden,49.535217,8.068539
Wohnhaus,Hauptstraße 30,Hettenleidelheim,1915,"villenartiges Wohnhaus, Landhausstil, 1915; ortsbildprägend",Kein Bild vorhanden,49.534389,8.069309
Wohnhaus,Hauptstraße 32,Hettenleidelheim,1914,"villenartiges Wohnhaus, Landhausstil, 1914; ortsbildprägend",Kein Bild vorhanden,49.534278,8.069531
Wohnhaus,Hauptstraße 52,Hettenleidelheim,1906,"späthistoristisches Eckwohnhaus, Neurenaissance-Sandsteinquaderbau, bezeichnet 1906",Kein Bild vorhanden,49.535506,8.071631
Wegekreuz,"Hauptstraße, bei Nr. 69",Hettenleidelheim,1747,"Wegekreuz; Sandsteinsockel bezeichnet 1747 (Kreuz und Korpus neu, Original in der Friedhofshalle)",Kein Bild vorhanden,49.536798,8.07279
Wohnhaus,Hauptstraße 97,Hettenleidelheim,1899,"gründerzeitlicher Neurenaissancebau mit treppengiebelbekrönten Seitenrisaliten, 1899",Kein Bild vorhanden,49.537239,8.076347
Postamt,Hauptstraße 103,Hettenleidelheim,1927,"ehemaliges Postamt, Krüppelwalmdachbau in barockisierendem Heimatstil, 1927, Architekt Heinrich Müller, Speyer",Kein Bild vorhanden,49.537369,8.076954
Rat- und Schulhaus,Hauptstraße 114/116,Hettenleidelheim,1838!1838–41,"Ehemaliges Rat- und Schulhaus; spätklassizistische Walmdachbauten; rechte Hälfte 1838–41, Architekt Jakob Gabriel, symmetrische Ergänzung und Uhr- und Glockenturm um 1865, Architekt Joseph Tanera",Kein Bild vorhanden,49.537127,8.076113
Portal,"Hauptstraße, an Nr. 120",Hettenleidelheim,1807,"Portal, spätbarock, bezeichnet 1807",Kein Bild vorhanden,49.537173,8.07657
Wegekreuz,"Lauberweg, bei Nr. 2",Hettenleidelheim,1884,"Wegekreuz, neugotisches Gusseisenkreuz, bezeichnet 1884",,49.533595,8.065179
Wegekreuz,"nördlich des Ortes, an der ehemaligen Tongrube; Flur In den Beeten",Hettenleidelheim,,"Wegekreuz, neugotisches Gusseisenkreuz",,49.538612,8.066882
Wegekreuz,an der Ramser Straße beim Abzweig westlich außerhalb des Ortes; Flur In den hinteren Seien,Hettenleidelheim,1891,"Wegekreuz, neubarocker Sockel bezeichnet 1891, Kreuz mit farbig gefasstem Korpus",,49.534304,8.05843
Wegekreuz,Lauberweg,Hettenleidelheim,1907,"Wegekreuz, Sockel bezeichnet 1907, Kreuz mit Metallkorpus",,49.529471,8.056344
Wegekreuz,beim Margarethenhof; Flur Krähenschnabel,Hettenleidelheim,,"Wegekreuz, reliefiertes neugotisches Gusseisenkreuz",,49.53877,8.063368
Wegekreuz,im Nordwesten des Ortes in Verlängerung der Gartenstraße; Flur In den Krückenäckern,Hettenleidelheim,1864,"Wegekreuz, neugotisches Gusseisenkreuz, bezeichnet 1864",,49.538394,8.069952
Wegekreuz,Tiefenthaler Straße; Flur Am Zweiten Morgen,Hettenleidelheim,1908,"Wegekreuz, Sandsteinkreuz ohne Korpus, bezeichnet 1908",,49.536871,8.086872
Hoftor,"Freinsheimer Straße, an Nr. 8",Kallstadt,1600,"Hoftor, bezeichnet 1600",Kein Bild vorhanden,49.491351,8.175988
Spolie,"Freinsheimer Straße, an Nr. 16",Kallstadt,1700!18. Jahrhundert,"Spolie, reliefierter spätbarocker Volutenstein, 18. Jahrhundert",Kein Bild vorhanden,49.491398,8.176549
Pforte,"Freinsheimer Straße, an Nr. 21",Kallstadt,1575!spätes 16. oder 17. Jahrhundert,"Pforte einer Toranlage, Gewände des späten 16. oder 17. Jahrhunderts, Türblatt 18. Jahrhundert",Kein Bild vorhanden,49.49146,8.176611
Winzergenossenschaft,Freinsheimer Straße 35,Kallstadt,1903,"Winzergenossenschaft; Hauptgebäude mit Neurenaissancefassade, Tor bezeichnet 1903; unter den Gebäuden stollenartige Gewölbekeller",Kein Bild vorhanden,49.491457,8.178402
Wohnhaus,Hebengasse 6/8,Kallstadt,1747,"Nr. 6 barocker Mansardwalmdachbau, bezeichnet 1747; zweiteilige Toranlage (zu Nr. 8) bezeichnet 1769; sogenannter Hebenstein, bezeichnet 1548; straßenbildprägend",Kein Bild vorhanden,49.489308,8.174915
Wohnhaus,Leistadter Straße 1,Kallstadt,1875!Ende des 19. Jahrhunderts,"Putzbau, spätklassizistische und Schweizer-Stil-Motive, Ende des 19. Jahrhunderts, über älterem Keller",Kein Bild vorhanden,49.49234,8.174686
Doppelhofanlage,Neugasse 6/8,Kallstadt,1800!19. Jahrhundert,"Doppelhofanlage, 19. Jahrhundert; eineinhalbgeschossiger Putzbau, bezeichnet 1821, zweites Wohnhaus bezeichnet 1855",Kein Bild vorhanden,49.492577,8.176354
Synagoge,Neugasse 10,Kallstadt,1837!,"ehemalige Synagoge (heute Wohnhaus); Putzbau, klassizistische und ägyptisierende Motive, 1837, Architekt August von Voit, Speyer",Kein Bild vorhanden,49.492578,8.176709
Friedhof,Steinackerweg,Kallstadt,1872,"1872 angelegt, 1912 erweitert; Grabmal Astfalk, Galvanoplastik, um 1900; Grabanlage Familie Koehler-Ruprecht, drei Ädikulagrabmäler, spätes 19. Jahrhundert; Grabmal J. H. Bender († 1908), Stele mit Zierrat; Grabmal Schröder, klassizierendes Kupferrelief (wiederverwendet)",Kein Bild vorhanden,49.495202,8.176955
Wohnhaus,Weinstraße 9/11,Kallstadt,1911,"villenartiges Wohnhaus; Nr. 9 Quaderbau mit Standerker, 1911, Nr. 11 1926–28 angefügt",Kein Bild vorhanden,49.487271,8.17771
Pfalz- oder Propsthof,Weinstraße 31/31a,Kallstadt,1575!spätes 16. bis 19. Jahrhundert,"Pfalz- oder Propsthof; Putzbauten, spätes 16. bis 19. Jahrhundert; Hofportal des Hauptbaus bezeichnet 1597, Kellerportal des Nebengebäudes bezeichnet 1594, Hoftor bezeichnet 1596",Kein Bild vorhanden,49.489621,8.175783
Hofanlage,Weinstraße 47,Kallstadt,1800!frühes 19. Jahrhundert,"Hofanlage, frühes 19. Jahrhundert; Wohnhaus bezeichnet 1810, Schuppen 1894; Gartenpfortenpfeiler bezeichnet 159(?)",Kein Bild vorhanden,49.49016,8.175557
